Datum,Photovoltaik[MWh] Produziert,Erdgas[MWh] Produziert,Windenergie[MWh] Produziert,Day-Ahead Preis DE/LU,Netzlast[MWh] Forecast
18.10.2018 14:00,12141.25,8587.25,6312.75,55.12,65879.00
18.10.2018 15:00,9151.00,8523.25,6346.75,55.28,65208.00
18.10.2018 16:00,5257.75,8830.75,6697.75,60.45,64114.00
18.10.2018 17:00,1432.50,9259.50,6890.25,71.69,63617.25
18.10.2018 18:00,43.75,9393.25,7502.5,80.15,64911.75
18.10.2018 19:00,0.00,9417.00,8546.0,83.86,66006.00
18.10.2018 20:00,0.00,9076.25,9274.5,75.48,63223.25
18.10.2018 21:00,0.00,8579.50,9524.75,60.07,59517.50
18.10.2018 22:00,0.00,7199.75,9381.5,58.76,55786.50
18.10.2018 23:00,0.00,6562.75,8722.75,58.16,51285.25
19.10.2018 00:00,0.00,6501.50,7722.5,52.47,48271.75
19.10.2018 01:00,0.00,6596.00,6839.75,51.85,46332.50
19.10.2018 02:00,0.00,6077.50,5808.0,50.61,45512.50
19.10.2018 03:00,0.00,6097.25,4799.0,49.96,45894.50
19.10.2018 04:00,0.00,6376.75,4093.25,50.25,47232.00
19.10.2018 05:00,0.00,7594.00,3591.0,54.34,50852.25
19.10.2018 06:00,0.00,9092.00,3396.0,72.63,59048.50
19.10.2018 07:00,12.50,9484.50,3161.0,80.96,64400.50
19.10.2018 08:00,1199.25,9531.75,2852.0,84.09,66288.50
19.10.2018 09:00,4688.50,9524.25,2214.25,84.28,66902.50
19.10.2018 10:00,8781.75,9764.75,1216.25,81.94,67772.25
19.10.2018 11:00,12148.00,9722.25,694.5,75.19,68432.25
19.10.2018 12:00,14012.50,9385.75,574.0,69.16,67689.25
19.10.2018 13:00,14678.50,9094.50,462.5,62.72,66417.75
19.10.2018 14:00,13477.00,8989.75,449.25,60.29,64574.25
19.10.2018 15:00,10320.75,9103.75,366.25,60.92,63531.75
19.10.2018 16:00,5702.50,9360.50,327.0,70.63,62236.00
19.10.2018 17:00,1584.25,9587.50,409.0,80.71,61922.50
19.10.2018 18:00,51.50,9707.75,753.25,81.96,63302.25
19.10.2018 19:00,0.00,9785.25,1235.0,83.95,64096.00
19.10.2018 20:00,0.00,9557.25,1615.5,79.48,61090.75
19.10.2018 21:00,0.00,9338.00,1843.5,68.95,57530.25
19.10.2018 22:00,0.00,8387.25,1921.75,59.99,54292.50
19.10.2018 23:00,0.00,6884.50,2160.0,54.21,49903.25
20.10.2018 00:00,0.00,5936.00,2638.0,64.75,47832.00
20.10.2018 01:00,0.00,5560.00,3252.5,56.55,45727.50
20.10.2018 02:00,0.00,5481.25,3785.25,53.01,44389.00
20.10.2018 03:00,0.00,5403.25,4519.75,51.28,44034.50
20.10.2018 04:00,0.00,5351.00,5157.0,50.75,44270.00
20.10.2018 05:00,0.00,5287.75,5213.25,49.97,44814.50
20.10.2018 06:00,0.00,5608.00,4978.25,52.4,46811.50
20.10.2018 07:00,11.75,5878.00,5153.75,56.03,49888.25
20.10.2018 08:00,1023.50,6055.25,5473.5,61.97,53652.75
20.10.2018 09:00,4238.75,6066.75,5556.0,70.93,56456.75
20.10.2018 10:00,8298.50,5909.75,4756.5,66.39,57919.00
20.10.2018 11:00,12878.00,5616.50,4621.75,61.54,58790.50
20.10.2018 12:00,15328.75,4892.75,4862.25,54.48,57653.25
20.10.2018 13:00,14973.25,5146.00,4891.75,50.86,55768.00
20.10.2018 14:00,13116.25,4994.50,5110.25,50.6,54093.25
20.10.2018 15:00,10129.00,5063.50,5088.25,51.71,53602.50
20.10.2018 16:00,5601.75,5239.00,4432.25,54.99,53566.00
20.10.2018 17:00,1536.00,5480.50,3665.5,61.24,53808.75
20.10.2018 18:00,48.00,6051.00,4187.25,75.8,55303.75
20.10.2018 19:00,0.00,6093.75,5216.0,79.95,56930.25
20.10.2018 20:00,0.00,6044.25,5419.5,71.69,54568.50
20.10.2018 21:00,0.00,5787.50,5078.25,62.29,51937.00
20.10.2018 22:00,0.00,5758.00,4647.0,60.01,50391.75
20.10.2018 23:00,0.00,5131.50,4807.0,55.38,46874.75
21.10.2018 00:00,0.00,4276.25,4778.0,53.26,43764.25
21.10.2018 01:00,0.00,4108.75,4505.5,48.02,41718.75
21.10.2018 02:00,0.00,4064.75,4226.5,48.07,40708.50
21.10.2018 03:00,0.00,4044.00,3805.75,50.5,40447.50
21.10.2018 04:00,0.00,4117.50,3579.25,50.33,40740.50
21.10.2018 05:00,0.00,4249.50,3646.0,50.5,41116.50
21.10.2018 06:00,0.00,4366.75,3742.0,52.02,41784.00
21.10.2018 07:00,12.25,3980.25,3453.5,56.03,43351.00
21.10.2018 08:00,1283.75,3931.25,3435.0,59.0,46612.75
21.10.2018 09:00,5546.25,3944.50,3634.75,61.03,49601.75
21.10.2018 10:00,11000.25,3896.75,3605.5,60.94,51344.00
21.10.2018 11:00,15410.75,3539.25,3992.75,60.79,53288.00
21.10.2018 12:00,17410.25,3409.25,4928.0,51.63,52515.75
21.10.2018 13:00,16864.00,3327.50,5933.75,47.02,50706.25
21.10.2018 14:00,15130.00,3330.25,6610.75,47.51,49279.00
21.10.2018 15:00,12136.00,3347.00,6809.75,44.97,49092.00
21.10.2018 16:00,7085.00,3544.25,6986.5,52.06,49089.00
21.10.2018 17:00,1889.25,4430.50,6979.0,58.58,49944.50
21.10.2018 18:00,36.75,4682.25,7633.25,68.95,52588.00
21.10.2018 19:00,0.00,4749.25,8157.25,74.94,54379.00
21.10.2018 20:00,0.00,4778.50,8733.75,70.1,52940.75
21.10.2018 21:00,0.00,4642.25,8878.5,57.94,51062.75
21.10.2018 22:00,0.00,4425.75,9204.5,59.9,49492.50
21.10.2018 23:00,0.00,4163.75,9578.25,55.9,46160.50
22.10.2018 00:00,0.00,4119.75,9939.0,46.35,43522.00
22.10.2018 01:00,0.00,3932.00,10653.5,46.32,42223.25
22.10.2018 02:00,0.00,3828.25,10931.5,43.21,41657.50
22.10.2018 03:00,0.00,3849.25,11323.25,39.75,42027.50
22.10.2018 04:00,0.00,3870.50,11640.5,41.81,43772.50
22.10.2018 05:00,0.00,4409.50,11472.75,45.53,48074.25
22.10.2018 06:00,0.00,5223.00,11812.25,59.32,57125.75
22.10.2018 07:00,10.50,6334.75,12447.5,75.18,63545.25
22.10.2018 08:00,1515.25,6674.25,13183.75,76.39,66012.50
22.10.2018 09:00,5642.00,6584.50,12803.5,69.86,66794.00
22.10.2018 10:00,9607.25,6357.00,12828.25,58.21,67570.25
22.10.2018 11:00,12416.50,6012.75,14528.0,54.46,68555.50
22.10.2018 12:00,13764.00,5709.25,15114.0,47.02,66873.50
22.10.2018 13:00,13244.50,5524.00,15635.75,46.0,66732.25
22.10.2018 14:00,11330.75,5408.00,15156.0,46.37,65503.75
22.10.2018 15:00,8465.00,6166.75,15693.0,49.01,64910.00
22.10.2018 16:00,4688.25,6109.00,14378.0,55.8,63177.75
22.10.2018 17:00,1106.00,6785.50,12368.5,68.82,63264.50
22.10.2018 18:00,11.00,7138.50,11759.5,78.91,64398.75
22.10.2018 19:00,0.00,6845.25,12135.75,82.65,64709.75
22.10.2018 20:00,0.00,6717.00,13435.5,69.02,61830.75
22.10.2018 21:00,0.00,6429.25,15473.75,53.58,58567.50
22.10.2018 22:00,0.00,5006.25,16612.5,50.69,54336.75
22.10.2018 23:00,0.00,3795.50,17830.5,48.08,50486.25
23.10.2018 00:00,0.00,3484.75,19255.0,45.65,47849.25
23.10.2018 01:00,0.00,3413.25,20990.0,28.85,46222.25
23.10.2018 02:00,0.00,3337.50,22792.5,30.94,-
23.10.2018 03:00,0.00,3292.25,24898.25,30.09,-
23.10.2018 04:00,0.00,3307.25,27386.5,24.99,-
23.10.2018 05:00,0.00,3481.00,29317.0,30.96,-
23.10.2018 06:00,0.00,3876.00,32387.5,41.21,-
23.10.2018 07:00,4.00,4324.25,34051.0,43.54,-
23.10.2018 08:00,624.00,4763.75,34800.0,43.66,-
23.10.2018 09:00,2091.00,4758.50,35294.75,43.1,-
23.10.2018 10:00,3256.25,4548.25,36213.5,42.83,-
23.10.2018 11:00,4438.75,4472.00,37132.75,41.99,-
23.10.2018 12:00,4992.50,4094.50,37754.75,39.92,-
23.10.2018 13:00,4693.25,3931.50,38202.75,38.78,-
23.10.2018 14:00,3797.25,3989.75,38844.75,40.52,-
23.10.2018 15:00,2586.00,3970.00,39494.75,34.98,-
23.10.2018 16:00,1410.50,3815.50,40147.75,28.15,-
23.10.2018 17:00,426.25,3992.00,40645.0,34.98,-
23.10.2018 18:00,10.75,4466.50,40600.25,35.09,-
23.10.2018 19:00,0.00,4410.25,39485.25,39.95,-
23.10.2018 20:00,0.00,3731.25,38980.0,32.13,-
23.10.2018 21:00,0.00,3295.25,40170.0,30.07,-
23.10.2018 22:00,0.00,3004.75,39016.25,22.53,-
23.10.2018 23:00,0.00,2872.50,39013.75,42.86,-
24.10.2018 00:00,0.00,2521.50,38929.0,4.07,-
24.10.2018 01:00,0.00,2434.75,38856.25,0.98,-
24.10.2018 02:00,0.00,2501.00,38318.25,0.04,48103.25
24.10.2018 03:00,0.00,2524.50,38107.75,0.97,48572.75
24.10.2018 04:00,0.00,2574.75,37729.75,10.05,50059.00
24.10.2018 05:00,0.00,2701.50,37028.5,19.55,53397.50
24.10.2018 06:00,0.00,3569.25,36383.0,42.57,61211.50
24.10.2018 07:00,3.75,4835.50,34710.0,51.48,66578.75
24.10.2018 08:00,412.50,5525.75,32423.75,52.89,68337.50
24.10.2018 09:00,1801.25,5930.50,30394.5,53.17,69361.50
24.10.2018 10:00,3726.50,5857.75,29832.0,53.19,70054.75
24.10.2018 11:00,5859.75,5820.75,30055.5,54.88,71369.75
24.10.2018 12:00,7021.25,5553.75,29588.25,51.71,70337.50
24.10.2018 13:00,6932.50,5409.50,28800.0,53.66,69558.50
24.10.2018 14:00,5861.25,5453.50,28015.0,55.85,68333.50
24.10.2018 15:00,4384.00,5898.75,25783.25,62.31,67631.50
24.10.2018 16:00,2179.75,6411.50,23018.25,64.7,66523.50
24.10.2018 17:00,401.50,6754.75,19693.0,66.24,65943.25
24.10.2018 18:00,1.25,7403.00,18231.5,75.16,67399.50
24.10.2018 19:00,0.00,7512.50,18262.0,80.75,67937.25
24.10.2018 20:00,0.00,6969.25,18564.75,64.55,64658.75
24.10.2018 21:00,0.00,6443.00,19310.75,57.16,61336.25
24.10.2018 22:00,0.00,5722.00,19426.0,51.6,57708.75
24.10.2018 23:00,0.00,4633.25,20856.25,6.03,53459.75
25.10.2018 00:00,0.00,3244.25,22075.5,41.93,51635.00
25.10.2018 01:00,0.00,2962.75,24217.25,30.66,49666.50
25.10.2018 02:00,0.00,2961.75,26172.75,29.58,48825.75
25.10.2018 03:00,0.00,2930.75,27200.75,26.49,49111.75
25.10.2018 04:00,0.00,3090.00,27481.25,25.59,50531.50
25.10.2018 05:00,0.00,3496.50,28272.25,30.83,53762.75
25.10.2018 06:00,0.00,4613.75,28964.25,44.59,61773.50
25.10.2018 07:00,1.75,5422.75,29490.75,55.06,67079.75
25.10.2018 08:00,418.25,5734.75,29299.5,58.97,68984.00
25.10.2018 09:00,2152.75,5612.75,28782.25,54.51,69651.75
25.10.2018 10:00,4225.75,5437.25,28729.25,47.29,70310.00
25.10.2018 11:00,5433.50,5148.00,28468.25,46.71,71837.25
25.10.2018 12:00,5805.00,5386.25,28364.25,44.52,70829.00
25.10.2018 13:00,5874.50,5153.00,27797.5,43.92,69907.25
25.10.2018 14:00,5566.75,5040.00,27021.0,44.12,68820.50
25.10.2018 15:00,4240.50,5301.25,26149.75,45.2,68350.75
25.10.2018 16:00,2530.50,5400.50,25085.25,50.38,67316.25
25.10.2018 17:00,654.75,5882.50,24088.0,64.69,67081.00
25.10.2018 18:00,5.50,6481.00,22656.75,74.08,68311.00
25.10.2018 19:00,0.00,6496.50,22464.25,74.18,68118.75
25.10.2018 20:00,0.00,6411.00,20387.5,66.09,64956.25
25.10.2018 21:00,0.00,5947.00,18589.75,59.26,61612.00
25.10.2018 22:00,0.00,5297.25,15904.75,59.09,57634.50
25.10.2018 23:00,0.00,4488.50,13760.0,42.2,53455.25
26.10.2018 00:00,0.00,4874.25,12214.0,47.81,50024.50
26.10.2018 01:00,0.00,4880.50,11312.0,49.97,48162.50
26.10.2018 02:00,0.00,4789.50,10384.5,48.25,47393.25
26.10.2018 03:00,0.00,4767.00,10325.5,47.9,47618.50
26.10.2018 04:00,0.00,4889.75,10628.25,50.1,48957.25
26.10.2018 05:00,0.00,5043.50,11238.5,54.23,52145.75
26.10.2018 06:00,0.00,5913.50,12616.5,68.65,59956.75
26.10.2018 07:00,1.50,6777.25,13903.75,77.55,66119.75
26.10.2018 08:00,453.25,7104.75,15256.25,82.28,68754.75
26.10.2018 09:00,2227.75,7050.00,15864.0,78.89,69265.25
26.10.2018 10:00,4403.25,7108.75,17182.25,75.22,69761.00
26.10.2018 11:00,6736.00,6907.50,18226.25,69.09,70506.50
26.10.2018 12:00,8743.00,6214.00,19644.5,57.2,69582.50
26.10.2018 13:00,9581.75,5555.00,20253.75,50.46,68238.50
26.10.2018 14:00,8693.00,5493.00,19320.75,47.85,67113.50
26.10.2018 15:00,6610.50,5358.75,19241.5,49.17,66434.00
26.10.2018 16:00,3544.00,5562.50,18614.0,55.27,64935.00
26.10.2018 17:00,708.00,6042.50,17995.25,67.37,64470.25
26.10.2018 18:00,1.25,6227.75,19007.0,71.01,65520.00
26.10.2018 19:00,0.00,6047.75,20278.0,65.98,65326.75
26.10.2018 20:00,0.00,5308.25,21690.25,56.68,62111.00
26.10.2018 21:00,0.00,4508.25,22346.5,49.95,59023.25
26.10.2018 22:00,0.00,3614.25,22653.25,43.79,55558.50
26.10.2018 23:00,0.00,2838.50,24339.5,52.02,51566.75
27.10.2018 00:00,0.00,2608.25,25382.25,30.55,47691.50
27.10.2018 01:00,0.00,2503.00,25405.25,25.52,45535.25
27.10.2018 02:00,0.00,2549.25,25584.25,25.14,44513.50
27.10.2018 03:00,0.00,2633.75,25552.5,27.86,44424.25
27.10.2018 04:00,0.00,2973.50,25635.5,24.39,44760.00
27.10.2018 05:00,0.00,3109.00,24658.0,30.11,45287.50
27.10.2018 06:00,0.00,3279.25,24495.25,37.43,46641.75
27.10.2018 07:00,1.25,3801.00,22815.25,46.51,49787.00
27.10.2018 08:00,361.25,4130.00,19503.5,47.13,53405.25
27.10.2018 09:00,2059.75,4373.25,17775.0,50.24,56167.75
27.10.2018 10:00,4459.75,4297.00,15790.5,50.7,57402.25
27.10.2018 11:00,6395.75,4296.25,14204.25,48.9,58478.50
27.10.2018 12:00,6995.75,4302.50,12637.75,50.86,57410.00
27.10.2018 13:00,6303.75,4267.50,10984.75,50.23,55615.00
27.10.2018 14:00,4982.75,4270.75,9617.25,55.28,54021.00
27.10.2018 15:00,3499.75,4562.50,8315.0,58.74,53792.25
27.10.2018 16:00,1810.00,4809.75,7133.0,58.96,53697.00
27.10.2018 17:00,354.50,5460.25,6580.5,69.74,54471.50
27.10.2018 18:00,2.00,5541.75,7073.25,79.72,56438.75
27.10.2018 19:00,0.00,5387.25,8406.0,76.25,56672.25
27.10.2018 20:00,0.00,5092.50,9947.0,61.16,53609.75
27.10.2018 21:00,0.00,4563.00,10881.0,54.45,51173.50
27.10.2018 22:00,0.00,4196.00,12453.5,50.19,49612.00
27.10.2018 23:00,0.00,3743.25,13369.75,39.96,46262.50
28.10.2018 00:00,0.00,3661.00,13718.25,44.53,44258.25
28.10.2018 01:00,0.00,3456.25,13680.5,43.58,42330.00
28.10.2018 02:00,0.00,3315.00,13472.0,41.62,-
28.10.2018 02:00,0.00,3348.50,13744.0,41.62,-
28.10.2018 02:00,0.00,3315.00,13472.0,41.59,-
28.10.2018 02:00,0.00,3348.50,13744.0,41.59,-
28.10.2018 02:00,0.00,3315.00,13472.0,41.62,-
28.10.2018 02:00,0.00,3348.50,13744.0,41.62,-
28.10.2018 02:00,0.00,3315.00,13472.0,41.59,-
28.10.2018 02:00,0.00,3348.50,13744.0,41.59,-
28.10.2018 03:00,0.00,3001.50,13917.5,40.12,-
28.10.2018 04:00,0.00,3314.75,14450.75,39.05,-
28.10.2018 05:00,0.00,3076.00,15036.0,40.34,-
28.10.2018 06:00,0.50,2887.00,15871.5,39.95,-
28.10.2018 07:00,192.50,2927.75,16735.25,42.7,-
28.10.2018 08:00,1438.50,2934.75,16895.25,45.83,-
28.10.2018 09:00,3413.00,2948.25,15809.75,47.97,-
28.10.2018 10:00,4920.00,3044.00,16243.25,47.0,-
28.10.2018 11:00,5205.50,3051.75,17324.0,46.87,-
28.10.2018 12:00,4469.75,3032.00,18891.0,46.25,-
28.10.2018 13:00,3806.75,2938.50,20408.5,42.64,-
28.10.2018 14:00,2610.00,2842.50,21313.75,41.31,-
28.10.2018 15:00,1207.00,2845.75,21878.25,45.58,-
28.10.2018 16:00,220.75,2887.25,22045.25,47.2,-
28.10.2018 17:00,0.75,3062.75,23086.75,48.37,-
28.10.2018 18:00,0.00,3357.00,24628.25,47.94,-
28.10.2018 19:00,0.00,3679.50,24958.25,46.3,-
28.10.2018 20:00,0.00,3598.75,25440.75,45.0,-
28.10.2018 21:00,0.00,3533.50,25058.75,44.27,-
28.10.2018 22:00,0.00,3601.25,24193.5,42.58,-
28.10.2018 23:00,0.00,3481.00,24090.0,44.92,-
29.10.2018 00:00,0.00,3543.25,23715.5,23.0,-
29.10.2018 01:00,0.00,3373.75,22459.5,24.25,44444.00
29.10.2018 02:00,0.00,3376.75,20933.75,23.45,44028.75
29.10.2018 03:00,0.00,3407.00,20765.5,24.27,44504.50
29.10.2018 04:00,0.00,3534.50,21074.0,25.32,46463.50
29.10.2018 05:00,0.00,3863.50,21592.75,30.83,50412.25
29.10.2018 06:00,0.00,4698.75,21396.5,51.33,59272.25
29.10.2018 07:00,150.50,5321.75,21212.0,64.34,65303.50
29.10.2018 08:00,841.75,5419.75,21273.0,62.56,67525.25
29.10.2018 09:00,1690.75,5516.50,21914.75,56.55,68418.25
29.10.2018 10:00,2628.50,6043.50,23186.0,58.34,69536.00
29.10.2018 11:00,2903.50,5994.00,23950.25,55.93,71166.25
29.10.2018 12:00,2717.50,6097.50,23941.75,55.94,69789.50
29.10.2018 13:00,2269.25,6202.50,23939.75,53.94,69448.50
29.10.2018 14:00,1742.00,6276.75,23704.0,52.69,68015.25
29.10.2018 15:00,935.25,6392.75,23551.75,50.0,66973.25
29.10.2018 16:00,144.50,6456.75,24555.25,52.23,65008.75
29.10.2018 17:00,0.25,6478.25,26442.5,56.22,64851.75
29.10.2018 18:00,0.00,6467.50,26938.5,48.68,66373.50
29.10.2018 19:00,0.00,6010.00,26909.25,45.63,66199.50
29.10.2018 20:00,0.00,4989.75,25804.5,45.64,63610.00
29.10.2018 21:00,0.00,4407.50,26637.0,40.75,60903.50
29.10.2018 22:00,0.00,3761.50,26971.25,30.33,57131.75
29.10.2018 23:00,0.00,3331.75,26960.5,27.93,53065.75
30.10.2018 00:00,0.00,3052.25,26261.5,26.02,51430.75
30.10.2018 01:00,0.00,2974.25,25569.25,20.09,49616.75
30.10.2018 02:00,0.00,3197.50,23929.25,18.65,49019.25
30.10.2018 03:00,0.00,3186.75,22990.0,19.13,49486.50
30.10.2018 04:00,0.00,3346.25,23476.0,19.15,51199.50
30.10.2018 05:00,0.00,3833.50,24913.75,22.11,54479.75
30.10.2018 06:00,0.25,4472.75,25713.75,33.68,62126.50
30.10.2018 07:00,756.00,4999.50,26620.75,44.89,67319.00
30.10.2018 08:00,3066.75,5020.00,26416.5,44.81,69784.00
30.10.2018 09:00,5869.50,4675.25,25825.5,35.89,70752.25
30.10.2018 10:00,8018.50,4888.50,26462.5,30.51,71706.00
30.10.2018 11:00,8589.75,5069.75,27595.75,30.37,72990.75
30.10.2018 12:00,7339.50,4977.25,28275.0,29.95,71935.75
30.10.2018 13:00,5230.50,4966.25,30175.0,34.55,71518.25
30.10.2018 14:00,3033.50,5066.00,31763.5,42.78,70413.75
30.10.2018 15:00,1322.50,4880.00,33385.5,45.75,69487.50
30.10.2018 16:00,188.50,4856.75,35237.25,45.43,68308.75
30.10.2018 17:00,0.50,4669.25,36657.5,46.36,69188.25
30.10.2018 18:00,0.00,4767.75,37357.25,46.12,70643.50
30.10.2018 19:00,0.00,4831.25,37110.75,44.91,69847.25
30.10.2018 20:00,0.00,4064.75,36373.25,44.02,66105.75
30.10.2018 21:00,0.00,3509.50,36602.75,32.02,62620.50
30.10.2018 22:00,0.00,3235.75,35776.75,29.3,59044.75
30.10.2018 23:00,0.00,3052.00,35995.75,23.16,54418.25
31.10.2018 00:00,0.00,3101.25,35971.0,20.64,50967.00
31.10.2018 01:00,0.00,3088.00,34041.5,16.61,49320.25
31.10.2018 02:00,0.00,3099.00,32406.75,17.22,48614.00
31.10.2018 03:00,0.00,3078.75,30464.75,21.2,49125.00
31.10.2018 04:00,0.00,3276.50,28332.25,26.18,50590.75
31.10.2018 05:00,0.00,3734.00,27050.5,25.78,53892.75
31.10.2018 06:00,0.00,4839.00,25489.0,44.09,60973.50
31.10.2018 07:00,892.00,5260.25,22555.25,44.94,66119.75
31.10.2018 08:00,4935.00,5491.25,20439.25,44.82,68562.25
31.10.2018 09:00,10027.25,5556.25,17776.5,44.19,69399.75
31.10.2018 10:00,13777.50,5415.25,15496.25,43.83,70468.50
31.10.2018 11:00,14923.50,5406.00,13744.0,44.04,71862.75
31.10.2018 12:00,13766.75,5461.50,12038.75,45.22,70830.50
31.10.2018 13:00,10742.75,5752.00,9997.5,49.18,70482.75
31.10.2018 14:00,6580.50,6243.75,8635.75,61.65,69338.00
31.10.2018 15:00,2705.75,6430.50,8232.75,69.16,68911.00
31.10.2018 16:00,298.50,6567.25,9317.75,75.45,67882.00
31.10.2018 17:00,0.00,6805.50,12180.75,82.07,69341.75
31.10.2018 18:00,0.00,6773.00,14959.5,74.02,69821.00
31.10.2018 19:00,0.00,6722.50,16621.25,62.2,68336.75
31.10.2018 20:00,0.00,6060.00,17178.0,50.08,64655.00
31.10.2018 21:00,0.00,5068.25,16553.75,44.42,61283.00
31.10.2018 22:00,0.00,4612.75,15722.75,41.29,58029.75
31.10.2018 23:00,0.00,3987.75,15161.0,21.66,53880.00
01.11.2018 00:00,0.00,4089.75,14349.5,40.86,49376.25
01.11.2018 01:00,0.00,4100.25,13707.0,41.1,-
01.11.2018 02:00,0.00,4013.75,13861.75,40.59,-
01.11.2018 03:00,0.00,3956.75,13448.75,40.09,-
01.11.2018 04:00,0.00,4343.50,13636.5,39.11,-
01.11.2018 05:00,0.00,4399.75,14364.0,39.07,-
01.11.2018 06:00,0.00,4768.50,15511.25,38.03,-
01.11.2018 07:00,480.50,5039.75,16041.25,43.4,-
01.11.2018 08:00,2493.75,5174.25,14924.0,45.33,-
01.11.2018 09:00,4889.50,5147.25,12118.75,45.05,-
01.11.2018 10:00,6422.00,5119.50,9044.5,45.37,-
01.11.2018 11:00,7241.50,5162.25,7357.75,45.91,-
01.11.2018 12:00,7641.25,5213.50,5800.0,50.15,-
01.11.2018 13:00,6798.75,5138.75,5639.75,55.37,-
01.11.2018 14:00,5268.25,5302.25,6904.25,53.07,-
01.11.2018 15:00,2967.50,5493.25,7419.25,53.09,-
01.11.2018 16:00,560.00,5560.25,7836.0,50.38,-
01.11.2018 17:00,0.25,5675.25,9863.25,62.99,-
01.11.2018 18:00,0.00,5713.50,11991.0,70.69,-
01.11.2018 19:00,0.00,5673.75,13153.0,65.0,-
01.11.2018 20:00,0.00,5495.25,14205.5,53.98,-
01.11.2018 21:00,0.00,5221.50,16445.5,45.8,-
01.11.2018 22:00,0.00,4895.25,18599.25,44.63,-
01.11.2018 23:00,0.00,4339.75,19501.25,35.06,-
02.11.2018 00:00,0.00,3791.75,20030.5,42.22,-
02.11.2018 01:00,0.00,3387.25,20577.75,40.98,-
02.11.2018 02:00,0.00,3540.00,20408.0,40.8,-
02.11.2018 03:00,0.00,3611.75,21199.25,40.55,-
02.11.2018 04:00,0.00,3894.00,21242.25,40.82,-
02.11.2018 05:00,0.00,4276.50,21230.5,45.06,-
02.11.2018 06:00,0.00,5806.25,21473.25,48.41,-
02.11.2018 07:00,422.75,6421.25,20608.0,54.12,-
02.11.2018 08:00,2827.75,6682.75,19033.5,59.9,-
02.11.2018 09:00,6479.25,6475.25,17220.5,54.06,-
02.11.2018 10:00,9088.25,6447.50,15365.5,50.22,-
02.11.2018 11:00,10584.50,6677.25,14350.5,50.03,-
02.11.2018 12:00,10459.75,6951.00,14118.25,50.65,-
02.11.2018 13:00,8249.75,6894.75,12410.5,54.98,-
02.11.2018 14:00,5345.50,7396.25,10099.25,63.07,-
02.11.2018 15:00,2262.25,7596.75,8118.0,66.03,-
02.11.2018 16:00,311.00,7695.25,7047.75,70.99,-
02.11.2018 17:00,0.25,8036.25,6546.75,81.09,-
02.11.2018 18:00,0.00,8169.25,6835.25,78.96,-
02.11.2018 19:00,0.00,7911.75,7262.25,72.01,-
02.11.2018 20:00,0.00,7880.00,7042.5,59.09,-
02.11.2018 21:00,0.00,7060.75,6488.0,52.15,-
02.11.2018 22:00,0.00,6167.25,5894.5,49.84,-
02.11.2018 23:00,0.00,5151.50,5832.25,40.86,-
03.11.2018 00:00,0.00,4964.00,5687.0,46.51,-
03.11.2018 01:00,0.00,4920.50,5545.5,46.04,45620.00
03.11.2018 02:00,0.00,4837.25,5041.0,44.55,44429.25
03.11.2018 03:00,0.00,4815.25,4771.5,44.65,44408.50
03.11.2018 04:00,0.00,4851.25,4741.25,44.71,44657.25
03.11.2018 05:00,0.00,4918.75,4667.75,44.81,44985.25
03.11.2018 06:00,0.00,5337.50,4806.0,50.01,46158.00
03.11.2018 07:00,266.75,5733.50,4955.5,55.84,49478.25
03.11.2018 08:00,2418.50,5783.50,4992.75,61.5,52942.00
03.11.2018 09:00,5630.00,5793.75,4739.5,65.03,55690.00
03.11.2018 10:00,8626.00,5741.00,4154.25,63.36,57388.50
03.11.2018 11:00,10386.00,5693.50,3800.25,56.3,58618.75
03.11.2018 12:00,10534.00,5597.00,3872.5,50.36,57857.25
03.11.2018 13:00,9204.75,5578.50,4320.5,48.79,55585.00
03.11.2018 14:00,6613.75,5641.50,4596.0,48.87,53809.50
03.11.2018 15:00,2917.00,5831.75,4859.75,56.84,53592.75
03.11.2018 16:00,349.25,6219.75,5664.5,61.41,54253.25
03.11.2018 17:00,0.00,6270.50,7104.75,69.58,56646.75
03.11.2018 18:00,0.00,6271.50,8820.25,62.24,58430.75
03.11.2018 19:00,0.00,6123.25,10444.25,54.45,57242.75
03.11.2018 20:00,0.00,5851.00,11742.0,45.67,54091.75
03.11.2018 21:00,0.00,5733.25,12920.25,43.74,51552.25
03.11.2018 22:00,0.00,5215.25,12892.25,42.33,50461.00
03.11.2018 23:00,0.00,4489.00,13280.75,48.42,47118.75
04.11.2018 00:00,0.00,3758.00,13444.25,42.44,45018.25
04.11.2018 01:00,0.00,3849.75,13366.5,42.06,43147.75
04.11.2018 02:00,0.00,3836.50,12905.5,41.9,42142.75
04.11.2018 03:00,0.00,3583.25,12138.75,41.19,41929.75
04.11.2018 04:00,0.00,3403.00,11534.25,41.04,42069.00
04.11.2018 05:00,0.00,3521.25,10922.0,41.34,42007.50
04.11.2018 06:00,0.00,3585.75,10189.25,41.95,42101.50
04.11.2018 07:00,116.75,4052.25,9462.0,43.13,44241.25
04.11.2018 08:00,942.00,4479.00,8755.0,45.48,47696.25
04.11.2018 09:00,2289.75,4568.50,7664.0,48.26,50958.00
04.11.2018 10:00,3323.75,4574.75,6673.75,46.76,52749.50
04.11.2018 11:00,3994.00,4552.25,5764.5,51.06,54071.25
04.11.2018 12:00,4187.50,4572.25,4843.5,48.82,53657.25
