Date,Price_DayAhead,Load_Forecast,Solar,Wind_Offshore,Wind_Onshore
2025-07-19 02:00:00+02:00,103.19,39524.78,0.0,105.6,1989.2
2025-07-19 03:00:00+02:00,101.63,38919.7,0.0,108.87,2248.2
2025-07-19 04:00:00+02:00,98.38,38704.07,0.0,103.66,2434.63
2025-07-19 05:00:00+02:00,93.69,39009.8,18.64,110.48,2733.43
2025-07-19 06:00:00+02:00,98.39,39071.04,1390.23,127.7,3056.27
2025-07-19 07:00:00+02:00,86.89,41121.85,6411.24,145.72,3115.54
2025-07-19 08:00:00+02:00,78.89,44662.75,16293.34,168.9,2775.28
2025-07-19 09:00:00+02:00,52.98,47788.91,27120.3,205.71,1985.42
2025-07-19 10:00:00+02:00,10.0,50144.18,35842.01,235.12,1703.25
2025-07-19 11:00:00+02:00,0.65,51104.15,41576.36,300.66,2053.83
2025-07-19 12:00:00+02:00,0.0,51144.69,44714.0,425.3,2481.07
2025-07-19 13:00:00+02:00,-0.01,50332.05,45511.31,549.87,2769.06
2025-07-19 14:00:00+02:00,0.0,48890.79,43695.85,676.43,3013.01
2025-07-19 15:00:00+02:00,2.08,47943.94,39674.21,837.64,3387.87
2025-07-19 16:00:00+02:00,29.33,47257.27,33633.78,1154.22,3959.15
2025-07-19 17:00:00+02:00,76.85,47397.06,25629.9,1330.51,4451.28
2025-07-19 18:00:00+02:00,98.4,47223.57,16564.82,1689.39,4662.48
2025-07-19 19:00:00+02:00,114.47,47746.13,8129.12,1953.29,5156.04
2025-07-19 20:00:00+02:00,112.87,46994.81,2856.73,2382.47,6766.35
2025-07-19 21:00:00+02:00,108.08,45962.84,318.08,2780.5,9336.67
2025-07-19 22:00:00+02:00,105.63,44501.14,0.0,3217.71,11463.23
2025-07-19 23:00:00+02:00,98.07,42177.61,0.0,3585.55,12397.81
2025-07-20 00:00:00+02:00,91.29,40459.24,0.0,4197.05,13016.03
2025-07-20 01:00:00+02:00,88.94,38657.77,0.0,4180.78,11978.55
2025-07-20 02:00:00+02:00,89.27,37468.83,0.0,4015.76,10870.88
2025-07-20 03:00:00+02:00,100.41,36943.05,0.0,3687.63,9867.25
2025-07-20 04:00:00+02:00,101.7,36826.83,0.0,3250.88,9039.87
2025-07-20 05:00:00+02:00,98.27,37289.08,19.91,2899.99,8339.38
2025-07-20 06:00:00+02:00,97.2,38635.3,1302.68,2431.33,7743.19
2025-07-20 07:00:00+02:00,80.59,41136.49,5876.15,2112.47,6275.08
2025-07-20 08:00:00+02:00,77.86,44022.43,13868.09,1876.51,4421.32
2025-07-20 09:00:00+02:00,44.58,46429.5,22681.29,1603.69,3155.18
2025-07-20 10:00:00+02:00,9.04,48855.93,30060.46,1409.35,2735.42
2025-07-20 11:00:00+02:00,2.07,50284.0,35130.63,1276.83,2860.9
2025-07-20 12:00:00+02:00,0.0,50732.66,38033.67,1087.78,3111.63
2025-07-20 13:00:00+02:00,-0.01,49569.47,38439.44,894.39,3087.03
2025-07-20 14:00:00+02:00,0.0,48736.81,36784.32,764.45,2885.54
2025-07-20 15:00:00+02:00,9.09,47689.95,33487.32,698.04,2610.78
2025-07-20 16:00:00+02:00,69.33,47266.71,28387.35,635.26,2526.1
2025-07-20 17:00:00+02:00,92.74,47760.51,21798.15,666.55,2919.38
2025-07-20 18:00:00+02:00,100.26,47940.57,14410.54,785.26,3142.09
2025-07-20 19:00:00+02:00,112.0,48458.26,7539.94,917.94,3362.48
2025-07-20 20:00:00+02:00,116.0,48703.85,2782.31,1078.5,4266.01
2025-07-20 21:00:00+02:00,115.01,47568.11,429.93,1137.81,5393.91
2025-07-20 22:00:00+02:00,114.85,46539.27,0.0,1160.91,6703.25
2025-07-20 23:00:00+02:00,105.05,44469.98,0.0,1140.01,7798.75
2025-07-21 00:00:00+02:00,87.08,41524.67,0.0,1539.59,10375.78
2025-07-21 01:00:00+02:00,79.73,40122.08,0.0,1396.08,10075.41
2025-07-21 02:00:00+02:00,83.48,39527.0,0.0,1287.52,9771.55
2025-07-21 03:00:00+02:00,83.3,39707.6,0.0,1264.68,9357.26
2025-07-21 04:00:00+02:00,83.49,40298.9,0.0,1309.78,8847.88
2025-07-21 05:00:00+02:00,96.22,42516.91,13.11,1355.5,8084.14
2025-07-21 06:00:00+02:00,113.96,48820.37,824.34,1322.99,7379.16
2025-07-21 07:00:00+02:00,126.56,54882.54,3121.11,1213.58,6107.63
2025-07-21 08:00:00+02:00,123.91,59026.52,6419.4,1129.01,4805.73
2025-07-21 09:00:00+02:00,109.64,61392.73,10006.48,1044.86,4030.13
2025-07-21 10:00:00+02:00,105.99,62994.36,13351.75,975.38,3765.79
2025-07-21 11:00:00+02:00,98.88,63552.28,16018.59,837.71,4018.53
2025-07-21 12:00:00+02:00,84.9,63679.22,18006.02,735.12,4584.71
2025-07-21 13:00:00+02:00,81.73,62880.37,19512.53,602.13,5399.1
2025-07-21 14:00:00+02:00,85.79,61418.87,20297.37,594.08,6292.2
2025-07-21 15:00:00+02:00,87.96,60013.22,20263.39,612.7,7187.84
2025-07-21 16:00:00+02:00,90.95,58986.04,18698.32,722.14,7909.64
2025-07-21 17:00:00+02:00,104.3,57820.3,16009.6,902.7,8114.68
2025-07-21 18:00:00+02:00,105.82,57925.66,11931.56,1111.64,8160.55
2025-07-21 19:00:00+02:00,119.69,58039.34,6784.13,1303.66,8198.01
2025-07-21 20:00:00+02:00,123.25,57101.01,2608.46,1421.53,8475.87
2025-07-21 21:00:00+02:00,120.09,54802.45,359.38,1431.32,9127.07
2025-07-21 22:00:00+02:00,108.76,52450.11,0.0,1412.27,9812.95
2025-07-21 23:00:00+02:00,100.04,48831.3,0.0,1286.51,10645.69
2025-07-22 00:00:00+02:00,92.79,45977.08,0.0,915.72,11387.25
2025-07-22 01:00:00+02:00,87.2,44025.66,0.0,798.55,11722.74
2025-07-22 02:00:00+02:00,85.48,42855.91,0.0,702.19,12235.48
2025-07-22 03:00:00+02:00,82.0,42610.16,0.0,594.67,12693.93
2025-07-22 04:00:00+02:00,81.0,42896.88,0.0,551.06,12941.87
2025-07-22 05:00:00+02:00,89.28,44814.85,0.18,520.52,13072.84
2025-07-22 06:00:00+02:00,108.8,49252.03,942.7,525.12,13476.53
2025-07-22 07:00:00+02:00,109.28,54979.18,4457.47,563.1,13406.6
2025-07-22 08:00:00+02:00,102.49,58596.42,10265.6,609.15,13563.43
2025-07-22 09:00:00+02:00,91.29,60458.63,16116.27,655.75,14481.47
2025-07-22 10:00:00+02:00,81.73,61446.67,21289.59,656.22,15179.35
2025-07-22 11:00:00+02:00,68.41,61997.27,25532.09,657.83,15815.93
2025-07-22 12:00:00+02:00,39.63,62225.57,28986.16,661.71,16607.55
2025-07-22 13:00:00+02:00,10.0,61267.07,30749.74,720.2,17609.84
2025-07-22 14:00:00+02:00,0.17,59607.77,31058.07,879.56,18856.35
2025-07-22 15:00:00+02:00,4.16,58757.58,29929.66,988.02,19699.68
2025-07-22 16:00:00+02:00,36.9,58124.43,26719.53,1035.24,19547.0
2025-07-22 17:00:00+02:00,75.79,57528.77,21999.65,1150.53,18630.67
2025-07-22 18:00:00+02:00,88.98,57246.0,15491.32,1270.06,16954.53
2025-07-22 19:00:00+02:00,108.57,56814.25,8110.82,1393.84,14969.23
2025-07-22 20:00:00+02:00,112.56,55154.09,2919.11,1482.18,13735.47
2025-07-22 21:00:00+02:00,113.22,53695.49,275.13,1550.13,13642.1
2025-07-22 22:00:00+02:00,108.48,51318.78,0.0,1663.9,14242.1
2025-07-22 23:00:00+02:00,102.93,48222.2,0.0,1896.79,15512.56
2025-07-23 00:00:00+02:00,87.65,44551.89,0.0,2627.3,19665.44
2025-07-23 01:00:00+02:00,79.47,42839.75,0.0,2782.32,20467.47
2025-07-23 02:00:00+02:00,78.5,41550.36,0.0,2981.52,20913.07
2025-07-23 03:00:00+02:00,76.04,41426.14,0.0,3030.81,20834.88
2025-07-23 04:00:00+02:00,77.69,42010.91,0.0,3002.36,20566.07
2025-07-23 05:00:00+02:00,80.64,44175.95,0.85,2877.05,20113.43
2025-07-23 06:00:00+02:00,91.35,48143.66,862.2,2820.08,20272.37
2025-07-23 07:00:00+02:00,99.87,54129.8,4492.94,2714.97,19624.71
2025-07-23 08:00:00+02:00,96.5,58104.05,11641.7,2767.57,19120.73
2025-07-23 09:00:00+02:00,81.69,60178.65,19499.21,2840.39,19429.35
2025-07-23 10:00:00+02:00,67.3,60855.41,25775.5,2779.95,20019.02
2025-07-23 11:00:00+02:00,53.5,61712.43,29926.03,2668.95,20358.31
2025-07-23 12:00:00+02:00,33.72,61675.23,32636.08,2613.96,20435.53
2025-07-23 13:00:00+02:00,23.73,60961.82,33572.71,2608.48,20070.88
2025-07-23 14:00:00+02:00,26.82,59120.02,33060.72,2608.92,19827.77
2025-07-23 15:00:00+02:00,40.3,57891.78,31442.97,2639.63,19339.88
2025-07-23 16:00:00+02:00,67.81,57081.4,28087.98,2640.61,18090.03
2025-07-23 17:00:00+02:00,78.05,55928.73,22852.7,2677.14,16241.41
2025-07-23 18:00:00+02:00,86.07,56635.45,15975.58,2745.92,14105.21
2025-07-23 19:00:00+02:00,105.0,56558.91,8035.04,2870.87,12080.17
2025-07-23 20:00:00+02:00,112.98,54833.47,2748.09,2782.56,10296.03
2025-07-23 21:00:00+02:00,119.74,53238.11,229.51,2561.44,9137.06
2025-07-23 22:00:00+02:00,110.54,50233.16,0.0,2339.07,8303.82
2025-07-23 23:00:00+02:00,103.06,47498.91,0.0,2116.43,7765.8
2025-07-24 00:00:00+02:00,97.82,44498.09,0.0,1515.83,6752.66
2025-07-24 01:00:00+02:00,94.08,42639.15,0.0,1211.22,6183.05
2025-07-24 02:00:00+02:00,89.29,41583.18,0.0,990.0,5829.07
2025-07-24 03:00:00+02:00,89.29,41185.81,0.0,864.37,5435.65
2025-07-24 04:00:00+02:00,93.45,41653.03,0.0,790.57,4884.42
2025-07-24 05:00:00+02:00,102.65,43612.32,1.18,685.44,4330.0
2025-07-24 06:00:00+02:00,112.05,47761.41,801.01,594.09,3873.35
2025-07-24 07:00:00+02:00,117.22,53377.07,4040.03,494.73,3189.0
2025-07-24 08:00:00+02:00,110.4,57546.87,9496.42,445.25,2563.64
2025-07-24 09:00:00+02:00,96.22,60258.44,15724.56,432.88,2305.27
2025-07-24 10:00:00+02:00,89.17,61009.58,21493.55,397.02,2231.07
2025-07-24 11:00:00+02:00,84.39,61812.04,25905.34,365.22,2316.51
2025-07-24 12:00:00+02:00,82.17,61365.31,28734.5,342.23,2471.26
2025-07-24 13:00:00+02:00,80.43,60970.77,29792.32,333.04,2629.57
2025-07-24 14:00:00+02:00,82.05,59229.21,29330.72,350.19,2820.97
2025-07-24 15:00:00+02:00,84.77,58273.62,27659.46,434.21,2968.39
2025-07-24 16:00:00+02:00,93.34,57370.14,24036.56,599.27,2994.38
2025-07-24 17:00:00+02:00,100.6,56679.23,19205.94,869.79,2931.86
2025-07-24 18:00:00+02:00,109.2,56061.93,13327.09,1184.77,2882.77
2025-07-24 19:00:00+02:00,130.0,56638.13,7277.93,1413.74,2628.18
2025-07-24 20:00:00+02:00,154.16,55747.08,2543.04,1537.58,2443.25
2025-07-24 21:00:00+02:00,140.64,53626.28,206.18,1563.93,2341.11
2025-07-24 22:00:00+02:00,118.38,51077.32,0.0,1615.08,2359.84
2025-07-24 23:00:00+02:00,109.39,47911.65,0.0,1692.8,2507.12
2025-07-25 00:00:00+02:00,111.27,45020.91,0.0,1596.4,2260.38
2025-07-25 01:00:00+02:00,103.67,43283.97,0.0,1610.41,2351.25
2025-07-25 02:00:00+02:00,97.05,42056.91,0.0,1607.49,2634.87
2025-07-25 03:00:00+02:00,92.94,41929.29,0.0,1634.46,2814.0
2025-07-25 04:00:00+02:00,96.97,42393.44,0.0,1715.96,2804.31
2025-07-25 05:00:00+02:00,98.2,44183.36,0.01,1704.1,2842.32
2025-07-25 06:00:00+02:00,108.87,48435.77,769.13,1423.46,2971.59
2025-07-25 07:00:00+02:00,112.95,53255.45,4008.37,1299.59,2692.44
2025-07-25 08:00:00+02:00,110.85,57476.92,9859.38,1166.4,2412.49
2025-07-25 09:00:00+02:00,98.2,58961.82,16782.35,1007.63,2457.08
2025-07-25 10:00:00+02:00,94.08,60549.02,22847.42,895.3,2824.78
2025-07-25 11:00:00+02:00,85.15,60759.48,27128.51,859.95,3111.41
2025-07-25 12:00:00+02:00,83.09,60295.33,29718.69,826.18,3402.87
2025-07-25 13:00:00+02:00,78.7,59432.36,31229.81,815.27,3690.86
2025-07-25 14:00:00+02:00,76.31,57576.39,30827.9,756.58,4150.67
2025-07-25 15:00:00+02:00,79.27,56290.12,29127.87,775.67,4687.82
2025-07-25 16:00:00+02:00,81.09,55525.86,26200.33,867.14,5223.51
2025-07-25 17:00:00+02:00,84.02,54751.46,21270.35,964.7,5627.8
2025-07-25 18:00:00+02:00,90.45,54559.49,14734.92,1041.48,5793.28
2025-07-25 19:00:00+02:00,101.81,54530.96,7832.58,1044.91,5679.88
2025-07-25 20:00:00+02:00,109.28,53674.16,2729.32,984.56,5358.48
2025-07-25 21:00:00+02:00,121.21,51580.88,214.56,858.48,5034.17
2025-07-25 22:00:00+02:00,112.6,49061.25,0.0,699.34,4866.12
2025-07-25 23:00:00+02:00,110.25,45892.49,0.0,612.85,4890.65
2025-07-26 00:00:00+02:00,106.76,42764.81,0.0,643.14,4537.68
2025-07-26 01:00:00+02:00,100.7,40581.43,0.0,796.77,4164.69
2025-07-26 02:00:00+02:00,97.73,39077.23,0.0,1065.8,3822.51
2025-07-26 03:00:00+02:00,96.65,38545.79,0.0,1256.09,3553.06
2025-07-26 04:00:00+02:00,96.45,38338.0,0.0,1359.65,3334.88
2025-07-26 05:00:00+02:00,94.89,38612.52,0.0,1328.23,3052.56
2025-07-26 06:00:00+02:00,97.13,39154.18,768.12,1166.07,2745.83
2025-07-26 07:00:00+02:00,96.1,41401.91,4144.55,922.1,2228.37
2025-07-26 08:00:00+02:00,87.96,44855.19,10383.81,664.69,1720.92
2025-07-26 09:00:00+02:00,85.85,47556.92,17277.43,481.16,1524.21
2025-07-26 10:00:00+02:00,79.59,49511.38,22976.33,364.53,1409.76
2025-07-26 11:00:00+02:00,75.2,50447.1,26930.1,315.06,1280.89
2025-07-26 12:00:00+02:00,66.42,50301.87,29861.6,336.19,1304.5
2025-07-26 13:00:00+02:00,49.87,49369.77,31201.03,416.64,1541.5
2025-07-26 14:00:00+02:00,50.09,47746.97,31001.66,542.64,1875.66
2025-07-26 15:00:00+02:00,68.07,46739.23,28985.29,673.36,2193.6
2025-07-26 16:00:00+02:00,74.81,46503.02,25454.62,763.63,2466.64
2025-07-26 17:00:00+02:00,84.2,47233.3,20236.19,806.19,2676.87
2025-07-26 18:00:00+02:00,98.2,47356.97,13681.49,781.35,2574.92
2025-07-26 19:00:00+02:00,106.6,47653.34,6993.04,769.45,2224.8
2025-07-26 20:00:00+02:00,121.95,47099.55,2334.21,697.6,1872.98
2025-07-26 21:00:00+02:00,127.07,45962.83,170.37,652.97,1607.11
2025-07-26 22:00:00+02:00,116.72,44378.18,0.0,650.69,1458.27
2025-07-26 23:00:00+02:00,108.8,42165.11,0.0,664.39,1416.48
2025-07-27 00:00:00+02:00,104.64,40701.07,0.0,530.24,1129.38
2025-07-27 01:00:00+02:00,99.47,38741.12,0.0,646.0,1196.35
2025-07-27 02:00:00+02:00,95.01,37620.14,0.0,806.02,1418.54
2025-07-27 03:00:00+02:00,92.07,37193.33,0.0,1005.5,1673.58
2025-07-27 04:00:00+02:00,91.99,36950.43,0.0,1239.57,1792.38
2025-07-27 05:00:00+02:00,89.88,37493.55,0.0,1490.34,1889.91
2025-07-27 06:00:00+02:00,88.79,38288.44,651.67,1540.67,1998.48
2025-07-27 07:00:00+02:00,86.58,40104.58,3543.81,1384.28,2174.42
2025-07-27 08:00:00+02:00,83.76,43349.54,8721.7,1154.47,2111.52
2025-07-27 09:00:00+02:00,81.71,45855.09,15024.15,951.6,1929.11
2025-07-27 10:00:00+02:00,75.91,48196.21,20786.75,775.27,1904.06
2025-07-27 11:00:00+02:00,70.52,49003.93,24759.07,645.45,2107.35
2025-07-27 12:00:00+02:00,45.93,49456.95,27472.46,570.58,2496.14
2025-07-27 13:00:00+02:00,15.04,48811.72,29068.22,537.85,3117.73
2025-07-27 14:00:00+02:00,8.85,47545.67,28588.81,538.72,3881.44
2025-07-27 15:00:00+02:00,17.3,46658.6,26766.15,632.31,4744.96
2025-07-27 16:00:00+02:00,45.74,46379.31,22930.55,760.83,5591.11
2025-07-27 17:00:00+02:00,82.36,47050.41,17926.06,870.36,6296.83
2025-07-27 18:00:00+02:00,95.66,47664.45,12067.69,995.65,6682.49
2025-07-27 19:00:00+02:00,102.47,47984.35,6343.63,1019.97,6687.65
2025-07-27 20:00:00+02:00,107.95,47979.75,2106.9,1016.84,6479.18
2025-07-27 21:00:00+02:00,114.71,47603.01,160.06,1025.38,6175.88
2025-07-27 22:00:00+02:00,107.33,46241.52,0.0,1032.33,6052.0
2025-07-27 23:00:00+02:00,102.69,44133.04,0.0,1059.34,6255.04
2025-07-28 00:00:00+02:00,100.0,41464.57,0.0,806.01,5627.56
2025-07-28 01:00:00+02:00,88.77,40008.0,0.0,970.27,6203.17
2025-07-28 02:00:00+02:00,83.5,39183.92,0.0,1123.29,7002.19
2025-07-28 03:00:00+02:00,79.67,39226.26,0.0,1279.61,7844.05
2025-07-28 04:00:00+02:00,79.51,40102.49,0.0,1440.06,8419.11
2025-07-28 05:00:00+02:00,89.52,42454.4,0.71,1556.59,8626.83
2025-07-28 06:00:00+02:00,108.88,48503.44,549.71,1609.47,8702.89
2025-07-28 07:00:00+02:00,121.97,54300.74,2851.61,1588.28,8423.35
2025-07-28 08:00:00+02:00,118.37,58882.95,7009.6,1442.88,7943.75
2025-07-28 09:00:00+02:00,105.45,61376.87,12320.07,1215.74,7990.57
2025-07-28 10:00:00+02:00,97.25,62935.35,17401.91,1027.17,8573.73
2025-07-28 11:00:00+02:00,90.96,63660.15,21552.45,973.61,9133.16
2025-07-28 12:00:00+02:00,81.79,63462.0,24153.15,1080.67,9984.47
2025-07-28 13:00:00+02:00,77.52,62729.81,25392.34,1186.52,11241.97
2025-07-28 14:00:00+02:00,68.33,60929.67,25368.21,1337.54,12704.69
2025-07-28 15:00:00+02:00,73.97,59826.24,24639.34,1534.82,13827.23
2025-07-28 16:00:00+02:00,77.28,58088.25,22277.25,1800.06,14617.1
2025-07-28 17:00:00+02:00,88.12,57273.54,18576.37,2077.5,14866.76
2025-07-28 18:00:00+02:00,97.2,57496.14,13037.73,2323.62,14631.66
2025-07-28 19:00:00+02:00,103.59,57452.23,6947.07,2685.17,13150.45
2025-07-28 20:00:00+02:00,114.14,56447.57,2326.05,2812.92,11891.72
2025-07-28 21:00:00+02:00,114.34,54220.25,201.06,2928.4,11576.41
2025-07-28 22:00:00+02:00,105.26,51890.39,0.0,2992.1,11636.87
2025-07-28 23:00:00+02:00,92.43,48572.65,0.0,3099.07,12050.82
2025-07-29 00:00:00+02:00,87.51,45179.05,0.0,3643.02,13240.94
2025-07-29 01:00:00+02:00,84.1,43045.32,0.0,3725.26,13299.56
2025-07-29 02:00:00+02:00,82.9,41856.49,0.0,3726.85,13405.36
2025-07-29 03:00:00+02:00,82.1,41599.94,0.0,3852.51,13133.54
2025-07-29 04:00:00+02:00,83.89,42085.26,0.0,4095.06,12512.68
2025-07-29 05:00:00+02:00,92.88,44007.52,0.66,4411.93,11689.91
2025-07-29 06:00:00+02:00,101.07,48437.97,686.62,4673.87,11071.25
2025-07-29 07:00:00+02:00,109.25,53875.34,4138.13,4799.32,9738.13
2025-07-29 08:00:00+02:00,99.02,58242.58,10533.66,4754.12,8945.18
2025-07-29 09:00:00+02:00,80.2,59967.67,18218.83,4357.23,8923.94
2025-07-29 10:00:00+02:00,66.37,61009.06,25402.17,3942.53,9179.71
2025-07-29 11:00:00+02:00,54.0,61792.89,31097.48,3632.74,9656.28
2025-07-29 12:00:00+02:00,25.6,61802.3,34559.41,3488.41,10339.61
2025-07-29 13:00:00+02:00,4.34,60668.57,36209.7,3405.65,10977.76
2025-07-29 14:00:00+02:00,1.07,59106.07,35974.97,3382.24,11809.23
2025-07-29 15:00:00+02:00,6.2,58742.72,34218.43,3371.75,12262.25
2025-07-29 16:00:00+02:00,44.41,58050.86,30248.19,3535.88,12082.09
2025-07-29 17:00:00+02:00,78.24,57682.51,24244.3,3787.68,11560.47
2025-07-29 18:00:00+02:00,94.81,57519.63,16350.02,4041.72,10533.76
2025-07-29 19:00:00+02:00,105.32,56934.8,7850.42,4296.93,8943.13
2025-07-29 20:00:00+02:00,123.56,55040.63,2392.07,4305.65,7403.32
2025-07-29 21:00:00+02:00,126.01,53403.45,131.84,4302.27,6585.23
2025-07-29 22:00:00+02:00,111.94,51173.63,0.0,4234.69,6447.65
2025-07-29 23:00:00+02:00,102.07,48038.94,0.0,4199.8,6694.36
2025-07-30 00:00:00+02:00,94.92,44327.67,0.0,4494.05,7513.89
2025-07-30 01:00:00+02:00,90.88,42557.24,0.0,4472.28,7875.02
2025-07-30 02:00:00+02:00,86.93,41259.56,0.0,4560.23,8332.31
2025-07-30 03:00:00+02:00,83.24,41243.3,0.0,4743.75,8871.11
2025-07-30 04:00:00+02:00,84.89,41896.5,0.0,4870.93,9234.63
2025-07-30 05:00:00+02:00,94.72,43856.02,0.0,4883.55,9463.84
2025-07-30 06:00:00+02:00,100.38,48128.74,689.66,4908.56,9793.82
2025-07-30 07:00:00+02:00,97.47,53569.99,4126.26,4868.38,9477.28
2025-07-30 08:00:00+02:00,93.88,57602.85,10853.8,4849.94,8786.79
2025-07-30 09:00:00+02:00,79.02,59273.89,18151.17,4568.16,8967.35
2025-07-30 10:00:00+02:00,63.29,59917.78,23689.84,4372.96,10030.66
2025-07-30 11:00:00+02:00,40.43,60502.16,26602.68,4151.18,10904.67
2025-07-30 12:00:00+02:00,24.79,60539.7,28232.07,3969.73,12068.11
2025-07-30 13:00:00+02:00,17.69,59594.91,28668.37,3864.78,13185.11
2025-07-30 14:00:00+02:00,10.7,57702.48,28186.19,3780.17,14571.85
2025-07-30 15:00:00+02:00,28.03,57158.25,26575.95,3684.12,15773.6
2025-07-30 16:00:00+02:00,45.61,55986.35,23465.2,3702.58,16590.36
2025-07-30 17:00:00+02:00,75.68,55428.38,18938.39,3897.04,16425.48
2025-07-30 18:00:00+02:00,93.97,56391.87,13092.08,4037.94,15796.88
2025-07-30 19:00:00+02:00,101.86,56223.63,6761.71,4154.86,14484.43
2025-07-30 20:00:00+02:00,109.07,54743.52,2096.24,4245.32,13451.45
2025-07-30 21:00:00+02:00,109.0,52920.15,115.06,4493.32,12986.05
2025-07-30 22:00:00+02:00,104.0,49862.51,0.0,4568.87,12808.15
2025-07-30 23:00:00+02:00,92.41,47037.35,0.0,4596.34,13371.27
2025-07-31 00:00:00+02:00,88.93,43399.32,0.0,4988.3,13695.35
2025-07-31 01:00:00+02:00,82.11,41488.69,0.0,4998.85,14308.26
2025-07-31 02:00:00+02:00,79.0,40401.5,0.0,5051.88,14877.34
2025-07-31 03:00:00+02:00,77.27,39608.66,0.0,5066.25,15310.0
2025-07-31 04:00:00+02:00,78.51,40579.69,0.0,5057.36,15528.25
2025-07-31 05:00:00+02:00,85.43,42876.61,0.0,5066.5,15498.09
2025-07-31 06:00:00+02:00,98.14,47786.78,491.08,4978.53,15523.71
2025-07-31 07:00:00+02:00,100.46,53547.43,3289.04,4819.39,14890.3
2025-07-31 08:00:00+02:00,94.09,57846.71,8512.73,4553.26,13945.1
2025-07-31 09:00:00+02:00,88.91,60027.76,14239.28,4298.85,13807.15
2025-07-31 10:00:00+02:00,74.17,61857.25,19013.49,3937.44,14213.97
2025-07-31 11:00:00+02:00,70.04,63490.78,22522.51,3673.74,14824.26
2025-07-31 12:00:00+02:00,61.15,62841.52,24684.47,3461.81,15399.73
2025-07-31 13:00:00+02:00,48.05,61606.75,25603.74,3290.73,16193.64
2025-07-31 14:00:00+02:00,35.06,60303.78,25254.96,3120.08,17229.61
2025-07-31 15:00:00+02:00,55.07,58994.01,23988.25,2853.24,17923.7
2025-07-31 16:00:00+02:00,72.43,59042.02,21509.2,2594.86,17770.92
2025-07-31 17:00:00+02:00,84.56,57952.47,17359.07,2427.51,16779.49
2025-07-31 18:00:00+02:00,96.9,57268.12,11886.23,2320.21,15227.18
2025-07-31 19:00:00+02:00,111.92,56908.25,6160.0,2124.29,12988.82
2025-07-31 20:00:00+02:00,128.27,56194.39,1833.39,1995.48,11544.7
2025-07-31 21:00:00+02:00,125.11,53885.06,76.72,1903.06,10947.53
2025-07-31 22:00:00+02:00,114.16,50996.14,0.0,1757.17,10656.69
2025-07-31 23:00:00+02:00,102.79,47861.56,0.0,1671.07,10594.92
2025-08-01 00:00:00+02:00,105.31,44809.78,0.0,1354.54,8189.49
2025-08-01 01:00:00+02:00,98.54,43128.08,0.0,1366.78,8024.15
2025-08-01 02:00:00+02:00,92.15,41734.54,0.0,1393.04,8145.19
2025-08-01 03:00:00+02:00,89.17,41615.77,0.0,1442.67,8153.94
2025-08-01 04:00:00+02:00,94.21,42103.92,0.0,1489.98,7962.86
2025-08-01 05:00:00+02:00,100.58,43785.53,0.0,1499.29,7864.9
2025-08-01 06:00:00+02:00,106.69,48034.61,444.4,1502.25,7821.61
2025-08-01 07:00:00+02:00,110.71,53175.77,2811.08,1443.92,7234.7
2025-08-01 08:00:00+02:00,106.64,56956.31,7061.14,1375.33,6535.43
2025-08-01 09:00:00+02:00,103.67,59396.54,12146.07,1320.86,6164.76
2025-08-01 10:00:00+02:00,97.95,61272.53,17494.04,1233.16,6102.12
2025-08-01 11:00:00+02:00,84.1,61507.35,22167.76,1171.65,6306.54
2025-08-01 12:00:00+02:00,77.05,61059.31,25904.23,1174.61,6655.73
2025-08-01 13:00:00+02:00,61.97,59911.28,27944.47,1233.43,7199.85
2025-08-01 14:00:00+02:00,49.06,57841.97,28610.25,1417.36,8008.84
2025-08-01 15:00:00+02:00,49.1,56896.4,27887.26,1600.05,8855.35
2025-08-01 16:00:00+02:00,69.93,56154.49,24914.99,1746.71,9430.94
2025-08-01 17:00:00+02:00,83.59,55167.17,20341.15,1905.46,9318.38
2025-08-01 18:00:00+02:00,96.45,54777.07,13931.61,1857.11,8924.08
2025-08-01 19:00:00+02:00,109.51,54238.27,6953.38,1619.99,7953.47
2025-08-01 20:00:00+02:00,119.23,53322.96,2038.03,1343.76,7009.93
2025-08-01 21:00:00+02:00,117.51,51273.41,106.11,1144.22,6629.13
2025-08-01 22:00:00+02:00,110.72,48844.03,0.0,978.96,6706.54
2025-08-01 23:00:00+02:00,102.73,45565.86,0.0,967.08,7312.47
2025-08-02 00:00:00+02:00,104.47,43009.07,0.0,1220.61,7060.73
2025-08-02 01:00:00+02:00,100.32,40860.41,0.0,1377.78,7154.71
2025-08-02 02:00:00+02:00,97.79,39379.93,0.0,1721.06,7207.21
2025-08-02 03:00:00+02:00,92.16,38798.25,0.0,2163.57,7238.06
2025-08-02 04:00:00+02:00,91.29,38733.48,0.0,2614.43,7061.28
2025-08-02 05:00:00+02:00,90.77,38910.98,0.0,2950.88,6781.01
2025-08-02 06:00:00+02:00,89.67,39225.49,435.66,3302.89,6443.66
2025-08-02 07:00:00+02:00,84.7,41785.11,3008.64,3477.93,5678.2
2025-08-02 08:00:00+02:00,78.4,45060.27,7686.66,3504.93,4949.75
2025-08-02 09:00:00+02:00,65.68,48160.23,13218.99,3530.87,4699.43
2025-08-02 10:00:00+02:00,31.09,50328.45,18740.59,3552.65,4644.48
2025-08-02 11:00:00+02:00,5.68,51737.85,23436.27,3635.29,4594.81
